Event date,Event name,User,Number of events
2024-10-08,UpdateAvailable,f74eb2cf-0aaf-493a-90dd-b9966d8534ab,1
2024-10-08,ProjectsButtonClicked,f74eb2cf-0aaf-493a-90dd-b9966d8534ab,6
2024-10-10,UpdateAvailable,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-10,SaveButtonClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,SaveProjectStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,10
2024-10-10,ProjectsButtonClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,3
2024-10-09,SaveProjectStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-08,CloudRenderClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,16
2024-10-09,SaveButtonClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-10,CloudRenderClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,7
2024-10-09,ResetRoom,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-10,CloudRender360Clicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,4
2024-10-08,UserLoggedinStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-08,CloudRenderJobDone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,35
2024-10-08,ChangeViewFunction,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-09,CloudRenderJobDone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,3
2024-10-08,ApplicationStarted,f7004fb8-d0cc-422c-97fd-41dae5caae5c,3
2024-10-09,ChangeMainView,f7004fb8-d0cc-422c-97fd-41dae5caae5c,52
2024-10-10,CloudRenderJobDone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,11
2024-10-08,LoadProjectStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,10
2024-10-08,OpenProject,f7004fb8-d0cc-422c-97fd-41dae5caae5c,3
2024-10-10,ApplicationStarted,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,ProductSearch,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-08,ProjectsButtonClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,10
2024-10-10,OpenProject,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,ChangeMainView,f7004fb8-d0cc-422c-97fd-41dae5caae5c,273
2024-10-08,UpdateAvailable,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-09,LoadProjectStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-10,LoadProjectStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,3
2024-10-08,ResetRoom,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-10,SaveProjectStandalone,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,CreateNewProject,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,UpdateDialogOpen,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-08,SaveButtonClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,11
2024-10-09,ProjectsButtonClicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,CloudRender360Clicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,20
2024-10-08,AssortmentInstall,f7004fb8-d0cc-422c-97fd-41dae5caae5c,2
2024-10-10,ProductSearch,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-08,SummaryCameraControls,f7004fb8-d0cc-422c-97fd-41dae5caae5c,1
2024-10-10,ChangeMainView,f7004fb8-d0cc-422c-97fd-41dae5caae5c,69
2024-10-09,CloudRender360Clicked,f7004fb8-d0cc-422c-97fd-41dae5caae5c,3
2024-10-10,ApplicationStarted,f5395dd7-cd38-4d7d-bba9-abfdf9c686f6,1
2024-10-10,ChangeMainView,f5395dd7-cd38-4d7d-bba9-abfdf9c686f6,1
2024-10-10,UpdateAvailable,f5395dd7-cd38-4d7d-bba9-abfdf9c686f6,1
2024-10-12,CreatePDFSummary,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,6
2024-10-12,SaveProjectStandalone,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,8
2024-10-12,CloudRenderJobDone,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,2
2024-10-12,SaveButtonClicked,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,8
2024-10-12,ChangeMainView,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,38
2024-10-12,ChangeViewFunction,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,1
2024-10-12,LoadProjectStandalone,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,5
2024-10-12,OpenProject,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,1
2024-10-12,ProductFilterExpanded,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,1
2024-10-12,ProjectsButtonClicked,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,5
2024-10-12,CloudRender360Clicked,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,2
2024-10-12,ApplicationStarted,f52cbf95-6ffa-4b83-a661-a1f610b6c9d5,1
2024-10-08,SaveProjectStandalone,f4edb985-877c-43fc-b2ef-cec182211b30,3
2024-10-08,SummaryCameraControls,f4edb985-877c-43fc-b2ef-cec182211b30,3
2024-10-08,OpenProject,f4edb985-877c-43fc-b2ef-cec182211b30,1
2024-10-08,ApplicationStarted,f4edb985-877c-43fc-b2ef-cec182211b30,2
2024-10-08,ProductSearch,f4edb985-877c-43fc-b2ef-cec182211b30,2
2024-10-08,ChangeMainView,f4edb985-877c-43fc-b2ef-cec182211b30,107
2024-10-11,UpdateAvailable,f4edb985-877c-43fc-b2ef-cec182211b30,1
2024-10-08,CloudRenderClicked,f4edb985-877c-43fc-b2ef-cec182211b30,2
2024-10-08,ProjectsButtonClicked,f4edb985-877c-43fc-b2ef-cec182211b30,1
2024-10-08,ChangeViewFunction,f4edb985-877c-43fc-b2ef-cec182211b30,2
2024-10-08,SaveAsButtonClicked,f4edb985-877c-43fc-b2ef-cec182211b30,5
2024-10-08,MyProjectButtonClicked,f4edb985-877c-43fc-b2ef-cec182211b30,14
2024-10-08,LoadProjectStandalone,f4edb985-877c-43fc-b2ef-cec182211b30,14
2024-10-08,CloudRenderJobDone,f4edb985-877c-43fc-b2ef-cec182211b30,2
2024-10-11,ApplicationStarted,f4edb985-877c-43fc-b2ef-cec182211b30,1
2024-10-11,ChangeMainView,f4edb985-877c-43fc-b2ef-cec182211b30,5
2024-10-08,ProductFilterExpanded,f4edb985-877c-43fc-b2ef-cec182211b30,2
2024-10-08,CreatePDFSummary,f4edb985-877c-43fc-b2ef-cec182211b30,1
2024-10-11,ProductSearch,f4edb985-877c-43fc-b2ef-cec182211b30,1
2024-10-10,PostLoadDialogClosed,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,SaveButtonClicked,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,CustomersButtonClicked,f4dd7340-31c7-4b32-85cc-fdcb2167746e,1
2024-10-10,SaveNewCustomer,f4dd7340-31c7-4b32-85cc-fdcb2167746e,1
2024-10-10,ApplicationStarted,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,ChangeMainView,f4dd7340-31c7-4b32-85cc-fdcb2167746e,23
2024-10-10,SaveProjectStandalone,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,CloudRenderJobDone,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,LoadProjectStandalone,f4dd7340-31c7-4b32-85cc-fdcb2167746e,3
2024-10-10,CreateNewProject,f4dd7340-31c7-4b32-85cc-fdcb2167746e,1
2024-10-10,OpenProject,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,CloudRenderClicked,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,UpdateAvailable,f4dd7340-31c7-4b32-85cc-fdcb2167746e,1
2024-10-10,PostLoadDialogShown,f4dd7340-31c7-4b32-85cc-fdcb2167746e,2
2024-10-10,ProjectsButtonClicked,f4dd7340-31c7-4b32-85cc-fdcb2167746e,4
2024-10-09,ApplicationStarted,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,ChangeMainView,f47e30a2-2503-45e3-8909-5f3bf8498184,44
2024-10-08,ChangeMainView,f47e30a2-2503-45e3-8909-5f3bf8498184,50
2024-10-09,CreatePDFSummary,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,ResetRoom,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,ProductFilterExpanded,f47e30a2-2503-45e3-8909-5f3bf8498184,3
2024-10-08,SaveQuotation,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,UpdateAvailable,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,NewQuotation,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,ProductFilterExpanded,f47e30a2-2503-45e3-8909-5f3bf8498184,2
2024-10-08,AssortmentDialogOpen,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,CloudRenderClicked,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,UpdateAvailable,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,UpdateDialogOpen,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,CloudRenderClicked,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,ApplicationStarted,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,ExportQuotation,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-09,CloudRenderJobDone,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,QuotationsButtonClicked,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,CloudRender360Clicked,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,CreatePDFSummary,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,ProductSearch,f47e30a2-2503-45e3-8909-5f3bf8498184,1
2024-10-08,CloudRenderJobDone,f47e30a2-2503-45e3-8909-5f3bf8498184,2
2024-10-11,ProjectsButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-12,UpdateAvailable,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-11,AssortmentInstall,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-14,SaveProjectStandalone,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-12,CreatePDFSummary,f451e520-5f6c-4880-ad55-5512a97c9036,4
2024-10-12,ProductFilterExpanded,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-14,OpenProject,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-14,LoadProjectStandalone,f451e520-5f6c-4880-ad55-5512a97c9036,5
2024-10-12,CloudRender360Clicked,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-11,OpenProject,f451e520-5f6c-4880-ad55-5512a97c9036,2
2024-10-14,ChangeMainView,f451e520-5f6c-4880-ad55-5512a97c9036,17
2024-10-11,CloudRenderJobDone,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-12,CloudRenderJobDone,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,ProductSearch,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-11,DeleteProject,f451e520-5f6c-4880-ad55-5512a97c9036,17
2024-10-11,LoadProjectStandalone,f451e520-5f6c-4880-ad55-5512a97c9036,2
2024-10-11,CreatePDFSummary,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,SaveButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-11,ResetRoom,f451e520-5f6c-4880-ad55-5512a97c9036,2
2024-10-12,ResetRoom,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,ChangeViewFunction,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-11,ChangeMainView,f451e520-5f6c-4880-ad55-5512a97c9036,11
2024-10-11,UpdateDialogOpen,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,LoadProjectStandalone,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-14,ProductFilterExpanded,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-14,SaveButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-12,SaveAsButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,2
2024-10-14,ApplicationStarted,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,MyProjectButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,UpdateDialogOpen,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,SaveProjectStandalone,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-14,ResetRoom,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-11,ApplicationStarted,f451e520-5f6c-4880-ad55-5512a97c9036,2
2024-10-11,CloudRender360Clicked,f451e520-5f6c-4880-ad55-5512a97c9036,3
2024-10-14,SaveAsButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-12,ChangeMainView,f451e520-5f6c-4880-ad55-5512a97c9036,47
2024-10-12,ApplicationStarted,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-14,ProjectsButtonClicked,f451e520-5f6c-4880-ad55-5512a97c9036,5
2024-10-11,UpdateAvailable,f451e520-5f6c-4880-ad55-5512a97c9036,1
2024-10-14,CreatePDFSummary,f451e520-5f6c-4880-ad55-5512a97c9036,2
2024-10-08,UpdateAvailable,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,ApplicationStarted,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,CloudRenderClicked,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,SaveProjectStandalone,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,ChangeMainView,f3ebad55-e778-4914-b3db-55a2fe2d49c6,4
2024-10-09,ChangeMainView,f3ebad55-e778-4914-b3db-55a2fe2d49c6,4
2024-10-09,OpenProject,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,SaveButtonClicked,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,LoadProjectStandalone,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,UpdateDialogOpen,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,OpenProject,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-09,LoadProjectStandalone,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,CloudRenderJobDone,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-09,ProjectsButtonClicked,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,ChangeMainView,f3ebad55-e778-4914-b3db-55a2fe2d49c6,23
2024-10-08,ProjectsButtonClicked,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-09,ApplicationStarted,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,SaveProjectStandalone,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,SaveButtonClicked,f3ebad55-e778-4914-b3db-55a2fe2d49c6,2
2024-10-09,CloudRenderJobDone,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,ApplicationStarted,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,CreatePDFSummary,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-12,UpdateAvailable,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-09,CloudRenderClicked,f3ebad55-e778-4914-b3db-55a2fe2d49c6,1
2024-10-08,SaveProjectStandalone,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,UpdateAvailable,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,OpenProject,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,ProductSearch,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,ProjectsButtonClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,ChangeViewFunction,f3e018da-9840-479e-9b08-d83fcb7a91bc,2
2024-10-10,KeyboardShortcutUsed,f3e018da-9840-479e-9b08-d83fcb7a91bc,8
2024-10-09,ProductFilterExpanded,f3e018da-9840-479e-9b08-d83fcb7a91bc,2
2024-10-09,CloudRenderJobDone,f3e018da-9840-479e-9b08-d83fcb7a91bc,3
2024-10-09,SaveProjectStandalone,f3e018da-9840-479e-9b08-d83fcb7a91bc,4
2024-10-10,ChangeMainView,f3e018da-9840-479e-9b08-d83fcb7a91bc,42
2024-10-09,CloudRenderClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,3
2024-10-10,UpdateAvailable,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,KeyboardShortcutUsed,f3e018da-9840-479e-9b08-d83fcb7a91bc,10
2024-10-10,SaveProjectStandalone,f3e018da-9840-479e-9b08-d83fcb7a91bc,4
2024-10-08,LoadProjectStandalone,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-10,SaveButtonClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,4
2024-10-08,CreateNewProject,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-10,DuplicateProposal,f3e018da-9840-479e-9b08-d83fcb7a91bc,2
2024-10-08,ChangeMainView,f3e018da-9840-479e-9b08-d83fcb7a91bc,17
2024-10-08,ProjectsButtonClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,SaveButtonClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,4
2024-10-08,SaveButtonClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-09,LoadProjectStandalone,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-08,ProductFilterExpanded,f3e018da-9840-479e-9b08-d83fcb7a91bc,2
2024-10-09,UpdateDialogOpen,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-10,LoadProjectStandalone,f3e018da-9840-479e-9b08-d83fcb7a91bc,4
2024-10-09,ApplicationStarted,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-08,UpdateAvailable,f3e018da-9840-479e-9b08-d83fcb7a91bc,1
2024-10-10,MyProjectButtonClicked,f3e018da-9840-479e-9b08-d83fcb7a91bc,4
2024-10-09,ChangeMainView,f3e018da-9840-479e-9b08-d83fcb7a91bc,109
2024-10-10,ApplicationStarted,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-10,LoadProjectStandalone,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-08,CloudRender360Clicked,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-08,ProjectsButtonClicked,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-08,UserLoggedinStandalone,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-09,UserLoggedinStandalone,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-10,CloudRenderClicked,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-10,ChangeMainView,f2b35246-f140-4c92-bf8d-d45d66fb64a2,5
2024-10-10,CloudRenderJobDone,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-10,UpdateAvailable,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-10,OpenProject,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-09,ChangeMainView,f2b35246-f140-4c92-bf8d-d45d66fb64a2,4
2024-10-10,ProjectsButtonClicked,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-08,ChangeMainView,f2b35246-f140-4c92-bf8d-d45d66fb64a2,6
2024-10-08,CloudRenderClicked,f2b35246-f140-4c92-bf8d-d45d66fb64a2,2
2024-10-08,LoadProjectStandalone,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-10,CreatePDFSummary,f2b35246-f140-4c92-bf8d-d45d66fb64a2,1
2024-10-08,CloudRenderJobDone,f2b35246-f140-4c92-bf8d-d45d66fb64a2,3
2024-10-09,ProductSearch,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,2
2024-10-10,OpenProject,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-09,ProjectsButtonClicked,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,7
2024-10-09,UpdateAvailable,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-09,ChangeMainView,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,385
2024-10-09,SaveButtonClicked,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,24
2024-10-08,LoadProjectStandalone,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,5
2024-10-09,LoadProjectStandalone,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,7
2024-10-10,ChangeMainView,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,12
2024-10-09,SaveProjectStandalone,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,24
2024-10-08,ApplicationStarted,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-10,KeyboardShortcutUsed,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-09,OpenProject,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,2
2024-10-09,ApplicationStarted,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,2
2024-10-10,LoadProjectStandalone,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,2
2024-10-08,ProjectsButtonClicked,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,5
2024-10-09,CloudRenderClicked,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,24
2024-10-10,ProjectsButtonClicked,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,2
2024-10-09,KeyboardShortcutUsed,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,8
2024-10-09,ChangeViewFunction,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,4
2024-10-09,ProductFilterExpanded,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,6
2024-10-08,SaveProjectStandalone,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-10,ApplicationStarted,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-09,CloudRenderJobDone,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,24
2024-10-08,OpenProject,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-08,ChangeMainView,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,26
2024-10-08,SaveButtonClicked,f27f1627-71bf-40e7-8498-0aa3b68aa8d9,1
2024-10-10,OpenProject,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-11,CloudRenderJobDone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,3
2024-10-10,UpdateAvailable,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-14,LoadProjectStandalone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,2
2024-10-14,CloudRenderClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,7
2024-10-10,LoadProjectStandalone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-10,ChangeMainView,f264b6ae-1559-4d9c-b68a-9002a1ae3809,5
2024-10-08,ProjectsButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,10
2024-10-11,SaveProjectStandalone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-14,ApplicationStarted,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,ProductFilterExpanded,f264b6ae-1559-4d9c-b68a-9002a1ae3809,3
2024-10-08,MyProjectButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-10,ProjectsButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,2
2024-10-11,ChangeMainView,f264b6ae-1559-4d9c-b68a-9002a1ae3809,71
2024-10-11,ProductFilterExpanded,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-14,OpenProject,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-11,SaveButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,SaveButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-10,PostLoadDialogShown,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,SaveAsButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-14,ProjectsButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,ProductSearch,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-11,UpdateAvailable,f264b6ae-1559-4d9c-b68a-9002a1ae3809,2
2024-10-08,LoadProjectStandalone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,5
2024-10-14,MyProjectButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-14,ChangeMainView,f264b6ae-1559-4d9c-b68a-9002a1ae3809,9
2024-10-08,SaveProjectStandalone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-10,ApplicationStarted,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,ChangeMainView,f264b6ae-1559-4d9c-b68a-9002a1ae3809,38
2024-10-14,EditProject,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,ApplicationStarted,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-11,ApplicationStarted,f264b6ae-1559-4d9c-b68a-9002a1ae3809,2
2024-10-11,ProjectsButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,EditProject,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,CloudRenderClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,8
2024-10-10,PostLoadDialogClosed,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-11,ChangeViewFunction,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-11,CloudRenderClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,3
2024-10-11,SaveAsButtonClicked,f264b6ae-1559-4d9c-b68a-9002a1ae3809,2
2024-10-14,CloudRenderJobDone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,7
2024-10-14,UpdateAvailable,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,CloudRenderJobDone,f264b6ae-1559-4d9c-b68a-9002a1ae3809,8
2024-10-08,OpenProject,f264b6ae-1559-4d9c-b68a-9002a1ae3809,1
2024-10-08,SaveButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,3
2024-10-11,SaveAsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,2
2024-10-12,SaveAsButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-09,ChangeMainView,f23a1354-a027-4454-9393-bd46854782ba,4
2024-10-14,MyProjectButtonClicked,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-10,ProductSearch,f23a1354-a027-4454-9393-bd46854782ba,1
2024-10-12,LoadProjectStandalone,f23a1354-a027-4454-9393-bd46854782ba,6
